curve_ID,originaltraitname,originaltraitunit,originaltraitvalue,standardisedtraitname,standardardisedtraitunit,standardisedtraitvalue,interactor1,habitat,common,ambienttemp,ambienttempunit,stage,doi,citation,figuretable,mismatch_A,notes
16,Juvenile Development Time ,days,11.8,Juvenile Development Rate,1/days,0.0847,Stethorus punctillum,terrestrial,lady bug,32,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 3,yes,
16,Juvenile Development Time ,days,12.1,Juvenile Development Rate,1/days,0.0826,Stethorus punctillum,terrestrial,lady bug,34,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 3,yes,
16,Juvenile Development Time ,days,NA,Juvenile Development Rate,1/days,0,Stethorus punctillum,terrestrial,lady bug,36,Celsius,juvenile,10.1603/0046-225X-31.1.177,Roy et al. 2002. Relationship between temperature and developmental rate of Stethorus punctillum (Coleoptera: Coccinellidae) and its prey Tetranychus mcdanieli (Acarina: Tetranychidae). Environ. Entomol. 31: 1,Table 3,yes,
16,Juvenile Survival,%,28.57142857,Juvenile Mortality Rate,proportion mortality/dev time,0.015427337,Tetraneura nigriabdominalis,terrestrial,aphid,10,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
16,Juvenile Survival,%,60,Juvenile Mortality Rate,proportion mortality/dev time,0.014184397,Tetraneura nigriabdominalis,terrestrial,aphid,15,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
16,Juvenile Survival,%,70,Juvenile Mortality Rate,proportion mortality/dev time,0.018292683,Tetraneura nigriabdominalis,terrestrial,aphid,20,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
16,Juvenile Survival,%,100,Juvenile Mortality Rate,proportion mortality/dev time,0.001,Tetraneura nigriabdominalis,terrestrial,aphid,25,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
16,Juvenile Survival,%,100,Juvenile Mortality Rate,proportion mortality/dev time,0.001,Tetraneura nigriabdominalis,terrestrial,aphid,30,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
16,Juvenile Survival,%,10,Juvenile Mortality Rate,proportion mortality/dev time,0.088235294,Tetraneura nigriabdominalis,terrestrial,aphid,35,Celsius,juvenile,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 1,yes,
16,Longevity,days,15.8,Female Mortality Rate,1/days,0.0633,Tetraneura nigriabdominalis,terrestrial,aphid,10,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
16,Longevity,days,23.3,Female Mortality Rate,1/days,0.0429,Tetraneura nigriabdominalis,terrestrial,aphid,15,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
16,Longevity,days,16.5,Female Mortality Rate,1/days,0.0606,Tetraneura nigriabdominalis,terrestrial,aphid,20,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
16,Longevity,days,15,Female Mortality Rate,1/days,0.0667,Tetraneura nigriabdominalis,terrestrial,aphid,25,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
16,Longevity,days,11.1,Female Mortality Rate,1/days,0.0901,Tetraneura nigriabdominalis,terrestrial,aphid,30,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
16,Longevity,days,8.2,Female Mortality Rate,1/days,0.122,Tetraneura nigriabdominalis,terrestrial,aphid,35,Celsius,adult,10.1093/jee/99.4.1209,Kuo et al. 2006. Temperature-dependent development and population growth of Tetraneura nigriabdominalis (Homoptera : Pemphigidae) on three host plants. Journal of Economic Entomology 99,Table 2,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0246,Juvenile Development Rate,1/days,0.025,Telenomus isis,terrestrial,parasitoid wasp,18,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0357,Juvenile Development Rate,1/days,0.036,Telenomus isis,terrestrial,parasitoid wasp,21,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0478,Juvenile Development Rate,1/days,0.048,Telenomus isis,terrestrial,parasitoid wasp,24,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0576,Juvenile Development Rate,1/days,0.058,Telenomus isis,terrestrial,parasitoid wasp,27,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.068,Juvenile Development Rate,1/days,0.068,Telenomus isis,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0627,Juvenile Development Rate,1/days,0.063,Telenomus isis,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,15,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,35,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0238,Juvenile Development Rate,1/days,0.024,Telenomus isis,terrestrial,parasitoid wasp,18,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0351,Juvenile Development Rate,1/days,0.035,Telenomus isis,terrestrial,parasitoid wasp,21,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0439,Juvenile Development Rate,1/days,0.044,Telenomus isis,terrestrial,parasitoid wasp,24,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0545,Juvenile Development Rate,1/days,0.055,Telenomus isis,terrestrial,parasitoid wasp,27,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0629,Juvenile Development Rate,1/days,0.063,Telenomus isis,terrestrial,parasitoid wasp,30,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0571,Juvenile Development Rate,1/days,0.057,Telenomus isis,terrestrial,parasitoid wasp,32,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0245,Juvenile Development Rate,1/days,0.025,Telenomus isis,terrestrial,parasitoid wasp,18,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
17,Development Rate,per capita per day,0.0368,Juvenile Development Rate,1/days,0.037,Telenomus isis,terrestrial,parasitoid wasp,21,Celsius,juvenile,10.1603/022.038.0345,"Bruce et al 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environ. Entomol. 38: 3",Fig 1,yes,
